country,iso3,year,infant_0_2m,infant_3_11m,child_1_4y,child_5_9y,adolescent_10_17y,young_adult_18_39y,middle_adult_40_64y,elderly_65plus,births,total_population,source,source_type
South_Africa,ZAF,1957,93948.41666666667,469742.0833333334,2292172.909395337,2648415.7160365744,3260559.2681070855,7043916.862588578,3464307.040944994,793220.016363495,563690.5,13925848.609121004,UN WPP 2024 one-year age population (annual 1990-2050),derived
South_Africa,ZAF,1958,96208.75,481043.75000000006,2347320.989764298,2712134.7496922566,3339006.0483775856,7213388.585972999,3547655.8504234157,812304.3363261726,577252.5,14302589.197224975,UN WPP 2024 one-year age population (annual 1990-2050),derived
South_Africa,ZAF,1959,98288.33333333333,491441.6666666667,2398059.0942329383,2770758.421896855,3411179.7470079614,7369308.319679614,3624339.582193582,829862.5579995475,589730.0,14739565.10872282,UN WPP 2024 one-year age population (annual 1990-2050),derived
South_Africa,ZAF,1960,100379.49999999999,501897.5,2449079.811265039,2829708.629482597,3483755.455019609,7526096.530364199,3701450.444347081,847518.57942498,602277.0,15124987.44349573,UN WPP 2024 one-year age population (annual 1990-2050),derived
South_Africa,ZAF,1961,103079.16666666667,515395.8333333334,2514946.8372063767,2905812.515867698,3577449.670240193,7728507.89855332,3800999.4795875666,870312.2540124635,618475.0,15563034.725717159,UN WPP 2024 one-year age population (annual 1990-2050),derived
South_Africa,ZAF,1962,106177.75,530888.75,2590546.7145238467,2993161.90491132,3684988.625807145,7960828.614177968,3915258.393569138,896474.039485559,637066.5,16057531.380753137,UN WPP 2024 one-year age population (annual 1990-2050),derived
South_Africa,ZAF,1963,109496.99999999999,547485.0,2671530.462834423,3086731.9104244984,3800186.004695004,8209694.128634718,4037654.2949972088,924498.9454151199,656982.0,16551583.40261507,UN WPP 2024 one-year age population (annual 1990-2050),derived
South_Africa,ZAF,1964,112882.75,564413.75,2754136.6919050063,3182176.557909998,3917691.3223328944,8463545.575670026,4162502.35502887,953085.3204248394,677296.5,17103446.96969697,UN WPP 2024 one-year age population (annual 1990-2050),derived
South_Africa,ZAF,1965,116203.91666666666,581019.5833333334,2835167.203445507,3275800.5944574666,4032955.2207586616,8712554.794950468,4284968.932707421,981126.4090471868,697223.5,17654803.504507244,UN WPP 2024 one-year age population (annual 1990-2050),derived
South_Africa,ZAF,1966,120487.83333333333,602439.1666666667,2939687.0886957343,3396564.654446319,4181632.1722910902,9033747.571975352,4442936.498289827,1017296.1346157375,722927.0,18091719.011987288,UN WPP 2024 one-year age population (annual 1990-2050),derived
South_Africa,ZAF,1967,125048.24999999999,625241.25,3050953.0781586217,3525123.2784253475,4339905.290205229,9375671.331826866,4611099.881224004,1055800.3895175783,750289.5,18790590.798667636,UN WPP 2024 one-year age population (annual 1990-2050),derived
South_Africa,ZAF,1968,128866.08333333333,644330.4166666667,3144101.3658014312,3632748.4003801257,4472406.425410682,9661918.844551167,4751880.82641809,1088034.9063576504,773196.5,19421192.10288355,UN WPP 2024 one-year age population (annual 1990-2050),derived
South_Africa,ZAF,1969,132645.83333333334,663229.1666666667,3236320.4883974697,3739299.949175317,4603585.846319437,9945311.004909048,4891257.465243954,1119947.8801280074,795875.0,20043190.289110508,UN WPP 2024 one-year age population (annual 1990-2050),derived
South_Africa,ZAF,1970,136096.83333333334,680484.1666666667,3320518.7004694133,3836584.0010020784,4723355.720400028,10204054.663985722,5018511.590672371,1149085.170287807,816581.0,20738038.39902479,UN WPP 2024 one-year age population (annual 1990-2050),derived
South_Africa,ZAF,1971,139410.99999999997,697055.0,3401378.424561492,3930010.706815618,4838376.677904738,10452539.048257895,5140720.0463926485,1177067.1569017167,836466.0,21311235.668789808,UN WPP 2024 one-year age population (annual 1990-2050),derived
South_Africa,ZAF,1972,142586.41666666666,712932.0833333334,3478852.8974437825,4019526.0355816465,4948582.199295662,10690620.452901877,5257812.156154308,1203877.65727695,855518.5,22021068.21106821,UN WPP 2024 one-year age population (annual 1990-2050),derived
South_Africa,ZAF,1973,145285.66666666666,726428.3333333334,3544709.7574655716,4095618.1760897273,5042261.953747136,10893000.580911934,5357345.8269925155,1226667.813887741,871714.0,22704432.98432047,UN WPP 2024 one-year age population (annual 1990-2050),derived
South_Africa,ZAF,1974,147351.0,736755.0000000001,3595100.1874856395,4153840.139300258,5113941.094073934,11047851.900494576,5433504.096204771,1244105.7207582248,884106.0,23472256.146126483,UN WPP 2024 one-year age population (annual 1990-2050),derived
South_Africa,ZAF,1975,148967.41666666666,744837.0833333334,3634537.8557837047,4199407.094609919,5170040.201761107,11169045.051154051,5493108.758402563,1257753.35953997,893804.5,24149698.73821296,UN WPP 2024 one-year age population (annual 1990-2050),derived
South_Africa,ZAF,1976,150569.08333333334,752845.4166666667,3673615.650529739,4244558.245873088,5225627.398221769,11289132.299474673,5552169.52075971,1271276.461946793,903414.5,24866216.17902067,UN WPP 2024 one-year age population (annual 1990-2050),derived
South_Africa,ZAF,1977,151871.25,759356.2500000001,3705386.1823040117,4281266.460734601,5270820.193845823,11386764.107084354,5600186.350759335,1282270.8427068873,911227.5,25619306.680161946,UN WPP 2024 one-year age population (annual 1990-2050),derived
South_Africa,ZAF,1978,153583.41666666666,767917.0833333334,3747159.9789144183,4329532.618583357,5330242.386274584,11515136.250892654,5663321.752600643,1296726.9125326201,921500.5,26267045.77846189,UN WPP 2024 one-year age population (annual 1990-2050),derived
South_Africa,ZAF,1979,156641.25,783206.2500000001,3821765.6293000043,4415733.260854467,5436367.078622531,11744401.677004877,5776078.028039413,1322544.6398851674,939847.5,26897358.47976647,UN WPP 2024 one-year age population (annual 1990-2050),derived
South_Africa,ZAF,1980,162294.5833333333,811472.9166666666,3959696.825739699,4575101.320255787,5632570.793913444,12168268.426540313,5984542.2381491335,1370276.5476520176,973767.5,28092418.428872284,UN WPP 2024 one-year age population (annual 1990-2050),derived
South_Africa,ZAF,1981,169626.24999999997,848131.25,4138576.346122428,4781781.772291876,5887022.487181346,12717970.617344081,6254894.2606351795,1432178.8655371515,1017757.5,29427714.327020388,UN WPP 2024 one-year age population (annual 1990-2050),derived
South_Africa,ZAF,1982,176546.66666666666,882733.3333333334,4307422.103910377,4976869.043709665,6127201.401337211,13236838.75141204,6510081.618072706,1490608.940426569,1059280.0,30441704.7446619,UN WPP 2024 one-year age population (annual 1990-2050),derived
South_Africa,ZAF,1983,182650.0833333333,913250.4166666666,4456334.5266468115,5148924.999467509,6339025.639421258,13694451.142372016,6735142.455523269,1542140.9666168976,1095900.5,31645072.334035978,UN WPP 2024 one-year age population (annual 1990-2050),derived
South_Africa,ZAF,1984,186167.91666666666,930839.5833333334,4542163.352214401,5248093.089968207,6461115.020867169,13958205.726170495,6864861.031077099,1571842.5402382098,1117007.5,32351710.25574188,UN WPP 2024 one-year age population (annual 1990-2050),derived
South_Africa,ZAF,1985,191002.8333333333,955014.1666666666,4660126.649476115,5384389.897727719,6628914.8934712885,14320710.515989134,7043146.48223211,1612664.4381852157,1146017.0,33464258.599544466,UN WPP 2024 one-year age population (annual 1990-2050),derived
South_Africa,ZAF,1986,196239.24999999997,981196.25,4787885.826815164,5532005.032583274,6810649.1631902605,14713318.342353495,7236237.07142233,1656876.2584733285,1177435.5,35045852.30824181,UN WPP 2024 one-year age population (annual 1990-2050),derived
South_Africa,ZAF,1987,197627.5833333333,988137.9166666666,4821758.670752153,5571142.294812432,6858832.44586636,14817410.618993536,7287431.259813073,1668598.1568134779,1185765.5,35717979.99879511,UN WPP 2024 one-year age population (annual 1990-2050),derived
South_Africa,ZAF,1988,197561.3333333333,987806.6666666666,4820142.289543875,5569274.700366322,6856533.183577795,14812443.430522416,7284988.31985085,1668038.798519335,1185368.0,37070552.91468602,UN WPP 2024 one-year age population (annual 1990-2050),derived
South_Africa,ZAF,1989,195917.91666666663,979589.5833333333,4780045.869659039,5522946.612225793,6799497.018052263,14689225.916259617,7224388.044385433,1654163.1948479016,1175507.5,38445431.0570382,UN WPP 2024 one-year age population (annual 1990-2050),derived
South_Africa,ZAF,1990,190770.16666666666,953850.8333333334,4654450.0,5377831.0,6620840.0,14303266.0,7034567.0,1610700.0,1144621.0,40746275.0,UN WPP 2024 one-year age population (annual 1990-2050),derived
South_Africa,ZAF,1991,187409.66666666666,937048.3333333334,4604326.0,5605446.0,6738001.0,14664422.0,7305769.0,1645483.0,1124458.0,41687905.0,UN WPP 2024 one-year age population (annual 1990-2050),derived
South_Africa,ZAF,1992,186414.16666666666,932070.8333333334,4538434.0,5753566.0,6979115.0,14897575.0,7463646.0,1692689.0,1118485.0,42443510.0,UN WPP 2024 one-year age population (annual 1990-2050),derived
South_Africa,ZAF,1993,183804.8333333333,919024.1666666667,4450255.0,5789649.0,7194350.0,15191492.0,7840970.0,1727612.0,1102829.0,43297157.0,UN WPP 2024 one-year age population (annual 1990-2050),derived
South_Africa,ZAF,1994,179776.5,898882.5,4400015.0,5796556.0,7553481.0,15398695.0,7995316.0,1781418.0,1078659.0,44004140.0,UN WPP 2024 one-year age population (annual 1990-2050),derived
South_Africa,ZAF,1995,180604.8333333333,903024.1666666667,4393602.0,5802224.0,8066194.0,15528064.0,7801663.0,1866183.0,1083629.0,44541559.0,UN WPP 2024 one-year age population (annual 1990-2050),derived
South_Africa,ZAF,1996,183278.0,916390.0,4380717.0,5773192.0,8500126.0,15743036.0,7670133.0,1956151.0,1099668.0,45123023.0,UN WPP 2024 one-year age population (annual 1990-2050),derived
South_Africa,ZAF,1997,178559.66666666666,892798.3333333334,4364754.0,5723928.0,8838350.0,15983389.0,7637618.0,2047440.0,1071358.0,45666837.0,UN WPP 2024 one-year age population (annual 1990-2050),derived
South_Africa,ZAF,1998,173058.5,865292.5,4295168.0,5641474.0,9051783.0,16249657.0,7826521.0,2120935.0,1038351.0,46223889.0,UN WPP 2024 one-year age population (annual 1990-2050),derived
South_Africa,ZAF,1999,170408.16666666666,852040.8333333334,4219329.0,5550431.0,9210072.0,16507836.0,8036589.0,2183626.0,1022449.0,46730332.0,UN WPP 2024 one-year age population (annual 1990-2050),derived
South_Africa,ZAF,2000,166318.66666666666,831593.3333333334,4134784.0,5477301.0,9284353.0,16763657.0,8263264.0,2238445.0,997912.0,47159716.0,UN WPP 2024 one-year age population (annual 1990-2050),derived
South_Africa,ZAF,2001,162633.66666666666,813168.3333333334,4021068.0,5422463.0,9285335.0,17070007.0,8500875.0,2291256.0,975802.0,47566806.0,UN WPP 2024 one-year age population (annual 1990-2050),derived
South_Africa,ZAF,2002,161527.66666666666,807638.3333333334,3923045.0,5340990.0,9239606.0,17461913.0,8739408.0,2345286.0,969166.0,48019414.0,UN WPP 2024 one-year age population (annual 1990-2050),derived
South_Africa,ZAF,2003,163398.16666666666,816990.8333333334,3853755.0,5236646.0,9157764.0,17905889.0,8964259.0,2401649.0,980389.0,48500351.0,UN WPP 2024 one-year age population (annual 1990-2050),derived
South_Africa,ZAF,2004,169805.3333333333,849026.6666666667,3811696.0,5141300.0,9037014.0,18354598.0,9167126.0,2460855.0,1018832.0,48991421.0,UN WPP 2024 one-year age population (annual 1990-2050),derived
South_Africa,ZAF,2005,176810.5,884052.5,3831224.0,5031060.0,8908522.0,18782382.0,9354168.0,2521823.0,1060863.0,49490042.0,UN WPP 2024 one-year age population (annual 1990-2050),derived
South_Africa,ZAF,2006,182687.5,913437.5,3915980.0,4896190.0,8793916.0,19184110.0,9534598.0,2577354.0,1096125.0,49998273.0,UN WPP 2024 one-year age population (annual 1990-2050),derived
South_Africa,ZAF,2007,186278.0,931390.0,4044957.0,4791660.0,8661651.0,19565240.0,9719335.0,2628066.0,1117668.0,50528577.0,UN WPP 2024 one-year age population (annual 1990-2050),derived
South_Africa,ZAF,2008,193477.3333333333,967386.6666666667,4184764.0,4734708.0,8522031.0,19917973.0,9918031.0,2676226.0,1160864.0,51114597.0,UN WPP 2024 one-year age population (annual 1990-2050),derived
South_Africa,ZAF,2009,194958.0,974790.0,4331985.0,4735035.0,8378905.0,20260672.0,10137229.0,2714944.0,1169748.0,51728518.0,UN WPP 2024 one-year age population (annual 1990-2050),derived
South_Africa,ZAF,2010,188985.0,944925.0,4449335.0,4802212.0,8222043.0,20609907.0,10379955.0,2746685.0,1133910.0,52344047.0,UN WPP 2024 one-year age population (annual 1990-2050),derived
South_Africa,ZAF,2011,189108.16666666666,945540.8333333334,4499190.0,4927924.0,8056840.0,20958989.0,10639863.0,2777757.0,1134649.0,52995212.0,UN WPP 2024 one-year age population (annual 1990-2050),derived
South_Africa,ZAF,2012,192005.16666666666,960025.8333333334,4514127.0,5083687.0,7948627.0,21299669.0,10960724.0,2823705.0,1152031.0,53782570.0,UN WPP 2024 one-year age population (annual 1990-2050),derived
South_Africa,ZAF,2013,192866.5,964332.5,4488747.0,5263071.0,7892849.0,21652276.0,11333320.0,2891328.0,1157199.0,54678790.0,UN WPP 2024 one-year age population (annual 1990-2050),derived
South_Africa,ZAF,2014,194672.3333333333,973361.6666666667,4478008.0,5415882.0,7837460.0,22066737.0,11664870.0,2963849.0,1168034.0,55594840.0,UN WPP 2024 one-year age population (annual 1990-2050),derived
South_Africa,ZAF,2015,196147.8333333333,980739.1666666667,4533385.0,5507585.0,7841035.0,22623487.0,11995325.0,3045833.0,1176887.0,56723537.0,UN WPP 2024 one-year age population (annual 1990-2050),derived
South_Africa,ZAF,2016,191206.5,956032.5,4582869.0,5550099.0,7863332.0,22732915.0,12248974.0,3134122.0,1147239.0,57259550.0,UN WPP 2024 one-year age population (annual 1990-2050),derived
South_Africa,ZAF,2017,188064.66666666666,940323.3333333334,4535691.0,5553270.0,7933291.0,22680210.0,12560571.0,3243738.0,1128388.0,57635159.0,UN WPP 2024 one-year age population (annual 1990-2050),derived
South_Africa,ZAF,2018,189839.5,949197.5,4438162.0,5514668.0,8098482.0,22980460.0,13056347.0,3385845.0,1139037.0,58613001.0,UN WPP 2024 one-year age population (annual 1990-2050),derived
South_Africa,ZAF,2019,193125.8333333333,965629.1666666667,4376859.0,5449594.0,8250896.0,23238869.0,13570277.0,3542630.0,1158755.0,59587880.0,UN WPP 2024 one-year age population (annual 1990-2050),derived
South_Africa,ZAF,2020,197565.0,987825.0,4385967.0,5366703.0,8367856.0,23459506.0,14096905.0,3700048.0,1185390.0,60562375.0,UN WPP 2024 one-year age population (annual 1990-2050),derived
South_Africa,ZAF,2021,203809.8333333333,1019049.1666666667,4478277.0,5254021.0,8460884.0,23623976.0,14628130.0,3834456.0,1222859.0,61502603.0,UN WPP 2024 one-year age population (annual 1990-2050),derived
South_Africa,ZAF,2022,200727.16666666666,1003635.8333333334,4624922.0,5200558.0,8536263.0,23740937.0,15103092.0,3968285.0,1204363.0,62378420.0,UN WPP 2024 one-year age population (annual 1990-2050),derived
South_Africa,ZAF,2023,193573.8333333333,967869.1666666667,4726334.0,5242526.0,8581287.0,23840443.0,15542006.0,4118350.0,1161443.0,63212389.0,UN WPP 2024 one-year age population (annual 1990-2050),derived
South_Africa,ZAF,2024,193662.16666666666,968310.8333333334,4744680.0,5347584.0,8573726.0,23914530.0,15982261.0,4282435.0,1161973.0,64007189.0,UN WPP 2024 one-year age population (annual 1990-2050),derived
South_Africa,ZAF,2025,193272.0,966360.0,4730906.0,5503144.0,8530160.0,23957090.0,16408513.0,4457875.0,1159632.0,64747320.0,UN WPP 2024 one-year age population (annual 1990-2050),derived
South_Africa,ZAF,2026,192043.0,960215.0,4674707.0,5691175.0,8480240.0,23989709.0,16834148.0,4630852.0,1152258.0,65453089.0,UN WPP 2024 one-year age population (annual 1990-2050),derived
South_Africa,ZAF,2027,191005.16666666666,955025.8333333334,4627244.0,5838826.0,8453585.0,24017644.0,17257539.0,4802152.0,1146031.0,66143021.0,UN WPP 2024 one-year age population (annual 1990-2050),derived
South_Africa,ZAF,2028,190227.3333333333,951136.6666666667,4614415.0,5907060.0,8473051.0,24043241.0,17680255.0,4971001.0,1141364.0,66830387.0,UN WPP 2024 one-year age population (annual 1990-2050),derived
South_Africa,ZAF,2029,189515.16666666666,947575.8333333334,4595475.0,5930651.0,8548641.0,24053470.0,18105519.0,5136006.0,1137091.0,67506853.0,UN WPP 2024 one-year age population (annual 1990-2050),derived
South_Africa,ZAF,2030,188674.5,943372.5,4574125.0,5914510.0,8670637.0,24040722.0,18539620.0,5289699.0,1132047.0,68161360.0,UN WPP 2024 one-year age population (annual 1990-2050),derived
South_Africa,ZAF,2031,187780.0,938900.0,4554692.0,5852585.0,8841054.0,24013097.0,18980541.0,5429928.0,1126680.0,68798577.0,UN WPP 2024 one-year age population (annual 1990-2050),derived
