analysis,country,iso3,scenario,replicate,seed,population_size,target_reproduction_number,infant_household_index_probability,setting_matrix_available,setting_decomposition,index_age_group,total_infections,outbreak_20plus,extinction_3_or_fewer,infant_infections,any_infant_infection,infant_home_infections,infant_nonhome_infections,generation_first_infant,max_generation_reached,household_clusters_touched,structural_sensitivity_caveat
individual_stochastic_structural_sensitivity,South_Africa,ZAF,homogeneous_all_contacts,30,3422950493,1500,1.08,0.3,True,contactdata_location_specific_8group_matrices,young_adult_18_39y,3,False,True,0,False,0,0,-1,1,3,Structural sensitivity illustration only: stochastic household/contact-setting clustering is not calibrated to surveillance and does not replace the deterministic main model.
individual_stochastic_structural_sensitivity,South_Africa,ZAF,homogeneous_all_contacts,31,3655515613,1500,1.08,0.3,True,contactdata_location_specific_8group_matrices,young_adult_18_39y,2,False,True,0,False,0,0,-1,1,2,Structural sensitivity illustration only: stochastic household/contact-setting clustering is not calibrated to surveillance and does not replace the deterministic main model.
individual_stochastic_structural_sensitivity,South_Africa,ZAF,homogeneous_all_contacts,32,3911991483,1500,1.08,0.3,True,contactdata_location_specific_8group_matrices,middle_adult_40_64y,1,False,True,0,False,0,0,-1,0,1,Structural sensitivity illustration only: stochastic household/contact-setting clustering is not calibrated to surveillance and does not replace the deterministic main model.
individual_stochastic_structural_sensitivity,South_Africa,ZAF,homogeneous_all_contacts,33,3369961830,1500,1.08,0.3,True,contactdata_location_specific_8group_matrices,young_adult_18_39y,1,False,True,0,False,0,0,-1,0,1,Structural sensitivity illustration only: stochastic household/contact-setting clustering is not calibrated to surveillance and does not replace the deterministic main model.
individual_stochastic_structural_sensitivity,South_Africa,ZAF,homogeneous_all_contacts,34,997560183,1500,1.08,0.3,True,contactdata_location_specific_8group_matrices,young_adult_18_39y,1,False,True,0,False,0,0,-1,0,1,Structural sensitivity illustration only: stochastic household/contact-setting clustering is not calibrated to surveillance and does not replace the deterministic main model.
individual_stochastic_structural_sensitivity,South_Africa,ZAF,homogeneous_all_contacts,35,1269508361,1500,1.08,0.3,True,contactdata_location_specific_8group_matrices,child_1_4y,5,False,False,0,False,0,0,-1,3,5,Structural sensitivity illustration only: stochastic household/contact-setting clustering is not calibrated to surveillance and does not replace the deterministic main model.
individual_stochastic_structural_sensitivity,South_Africa,ZAF,homogeneous_all_contacts,36,3693010733,1500,1.08,0.3,True,contactdata_location_specific_8group_matrices,child_1_4y,4,False,False,0,False,0,0,-1,3,4,Structural sensitivity illustration only: stochastic household/contact-setting clustering is not calibrated to surveillance and does not replace the deterministic main model.
individual_stochastic_structural_sensitivity,South_Africa,ZAF,homogeneous_all_contacts,37,144843604,1500,1.08,0.3,True,contactdata_location_specific_8group_matrices,middle_adult_40_64y,1,False,True,0,False,0,0,-1,0,1,Structural sensitivity illustration only: stochastic household/contact-setting clustering is not calibrated to surveillance and does not replace the deterministic main model.
individual_stochastic_structural_sensitivity,South_Africa,ZAF,homogeneous_all_contacts,38,3490440848,1500,1.08,0.3,True,contactdata_location_specific_8group_matrices,young_adult_18_39y,1,False,True,0,False,0,0,-1,0,1,Structural sensitivity illustration only: stochastic household/contact-setting clustering is not calibrated to surveillance and does not replace the deterministic main model.
individual_stochastic_structural_sensitivity,South_Africa,ZAF,homogeneous_all_contacts,39,3897274463,1500,1.08,0.3,True,contactdata_location_specific_8group_matrices,adolescent_10_17y,106,True,False,1,True,0,1,8,8,98,Structural sensitivity illustration only: stochastic household/contact-setting clustering is not calibrated to surveillance and does not replace the deterministic main model.
individual_stochastic_structural_sensitivity,South_Africa,ZAF,homogeneous_all_contacts,40,3339030503,1500,1.08,0.3,True,contactdata_location_specific_8group_matrices,middle_adult_40_64y,1,False,True,0,False,0,0,-1,0,1,Structural sensitivity illustration only: stochastic household/contact-setting clustering is not calibrated to surveillance and does not replace the deterministic main model.
individual_stochastic_structural_sensitivity,South_Africa,ZAF,homogeneous_all_contacts,41,1619342430,1500,1.08,0.3,True,contactdata_location_specific_8group_matrices,elderly_65plus,9,False,False,0,False,0,0,-1,3,9,Structural sensitivity illustration only: stochastic household/contact-setting clustering is not calibrated to surveillance and does not replace the deterministic main model.
individual_stochastic_structural_sensitivity,South_Africa,ZAF,homogeneous_all_contacts,42,1623766245,1500,1.08,0.3,True,contactdata_location_specific_8group_matrices,adolescent_10_17y,83,True,False,0,False,0,0,-1,8,79,Structural sensitivity illustration only: stochastic household/contact-setting clustering is not calibrated to surveillance and does not replace the deterministic main model.
individual_stochastic_structural_sensitivity,South_Africa,ZAF,homogeneous_all_contacts,43,1691148342,1500,1.08,0.3,True,contactdata_location_specific_8group_matrices,adolescent_10_17y,4,False,False,0,False,0,0,-1,2,4,Structural sensitivity illustration only: stochastic household/contact-setting clustering is not calibrated to surveillance and does not replace the deterministic main model.
individual_stochastic_structural_sensitivity,South_Africa,ZAF,homogeneous_all_contacts,44,3778966004,1500,1.08,0.3,True,contactdata_location_specific_8group_matrices,young_adult_18_39y,1,False,True,0,False,0,0,-1,0,1,Structural sensitivity illustration only: stochastic household/contact-setting clustering is not calibrated to surveillance and does not replace the deterministic main model.
individual_stochastic_structural_sensitivity,South_Africa,ZAF,homogeneous_all_contacts,45,331028412,1500,1.08,0.3,True,contactdata_location_specific_8group_matrices,child_5_9y,5,False,False,0,False,0,0,-1,3,5,Structural sensitivity illustration only: stochastic household/contact-setting clustering is not calibrated to surveillance and does not replace the deterministic main model.
individual_stochastic_structural_sensitivity,South_Africa,ZAF,homogeneous_all_contacts,46,2899149142,1500,1.08,0.3,True,contactdata_location_specific_8group_matrices,middle_adult_40_64y,1,False,True,0,False,0,0,-1,0,1,Structural sensitivity illustration only: stochastic household/contact-setting clustering is not calibrated to surveillance and does not replace the deterministic main model.
individual_stochastic_structural_sensitivity,South_Africa,ZAF,homogeneous_all_contacts,47,986202808,1500,1.08,0.3,True,contactdata_location_specific_8group_matrices,middle_adult_40_64y,1,False,True,0,False,0,0,-1,0,1,Structural sensitivity illustration only: stochastic household/contact-setting clustering is not calibrated to surveillance and does not replace the deterministic main model.
individual_stochastic_structural_sensitivity,South_Africa,ZAF,homogeneous_all_contacts,48,2265743218,1500,1.08,0.3,True,contactdata_location_specific_8group_matrices,young_adult_18_39y,2,False,True,0,False,0,0,-1,1,2,Structural sensitivity illustration only: stochastic household/contact-setting clustering is not calibrated to surveillance and does not replace the deterministic main model.
individual_stochastic_structural_sensitivity,South_Africa,ZAF,homogeneous_all_contacts,49,3656433110,1500,1.08,0.3,True,contactdata_location_specific_8group_matrices,young_adult_18_39y,2,False,True,0,False,0,0,-1,1,2,Structural sensitivity illustration only: stochastic household/contact-setting clustering is not calibrated to surveillance and does not replace the deterministic main model.
individual_stochastic_structural_sensitivity,South_Africa,ZAF,homogeneous_all_contacts,50,1212082686,1500,1.08,0.3,True,contactdata_location_specific_8group_matrices,child_5_9y,180,True,False,0,False,0,0,-1,8,154,Structural sensitivity illustration only: stochastic household/contact-setting clustering is not calibrated to surveillance and does not replace the deterministic main model.
individual_stochastic_structural_sensitivity,South_Africa,ZAF,homogeneous_all_contacts,51,3323254512,1500,1.08,0.3,True,contactdata_location_specific_8group_matrices,young_adult_18_39y,2,False,True,0,False,0,0,-1,1,2,Structural sensitivity illustration only: stochastic household/contact-setting clustering is not calibrated to surveillance and does not replace the deterministic main model.
individual_stochastic_structural_sensitivity,South_Africa,ZAF,homogeneous_all_contacts,52,2585266482,1500,1.08,0.3,True,contactdata_location_specific_8group_matrices,adolescent_10_17y,1,False,True,0,False,0,0,-1,0,1,Structural sensitivity illustration only: stochastic household/contact-setting clustering is not calibrated to surveillance and does not replace the deterministic main model.
individual_stochastic_structural_sensitivity,South_Africa,ZAF,homogeneous_all_contacts,53,3511610459,1500,1.08,0.3,True,contactdata_location_specific_8group_matrices,young_adult_18_39y,1,False,True,0,False,0,0,-1,0,1,Structural sensitivity illustration only: stochastic household/contact-setting clustering is not calibrated to surveillance and does not replace the deterministic main model.
individual_stochastic_structural_sensitivity,South_Africa,ZAF,homogeneous_all_contacts,54,2602202456,1500,1.08,0.3,True,contactdata_location_specific_8group_matrices,young_adult_18_39y,9,False,False,0,False,0,0,-1,4,9,Structural sensitivity illustration only: stochastic household/contact-setting clustering is not calibrated to surveillance and does not replace the deterministic main model.
individual_stochastic_structural_sensitivity,South_Africa,ZAF,homogeneous_all_contacts,55,204508469,1500,1.08,0.3,True,contactdata_location_specific_8group_matrices,adolescent_10_17y,1,False,True,0,False,0,0,-1,0,1,Structural sensitivity illustration only: stochastic household/contact-setting clustering is not calibrated to surveillance and does not replace the deterministic main model.
individual_stochastic_structural_sensitivity,South_Africa,ZAF,homogeneous_all_contacts,56,1309374769,1500,1.08,0.3,True,contactdata_location_specific_8group_matrices,young_adult_18_39y,1,False,True,0,False,0,0,-1,0,1,Structural sensitivity illustration only: stochastic household/contact-setting clustering is not calibrated to surveillance and does not replace the deterministic main model.
